id	hit_id	hit_title	hit_species	hit_evalue	hit_identity
25	"gnl|BL_ORD_ID|229527"	"Q7QCC7.3 RecName: Full=Odorant receptor coreceptor; AltName: Full=AgOr7; AltName: Full=Gustatory and odorant receptor 7 [Anopheles gambiae]"	"Anopheles gambiae"	5.5631	0.03556485355648536
25	"gnl|BL_ORD_ID|199614"	"A1SWQ0.1 RecName: Full=Periplasmic nitrate reductase; Flags: Precursor [Psychromonas ingrahamii 37]"	"Psychromonas ingrahamii 37"	5.74359	0.02286401925391095
25	"gnl|BL_ORD_ID|103878"	"Q84N38.1 RecName: Full=OBERON-like protein; AltName: Full=Potyvirus VPg-interacting protein; Short=PVIPnb [Nicotiana benthamiana]"	"Nicotiana benthamiana"	5.88484	0.03460837887067395
25	"gnl|BL_ORD_ID|235703"	"Q9BYD9.1 RecName: Full=Actin-related protein T3; Short=ARP-T3; AltName: Full=Actin-related protein M1 [Homo sapiens]"	"Homo sapiens"	9.258	0.0456989247311828
26	"gnl|BL_ORD_ID|75551"	"Q9FNI7.1 RecName: Full=Glucomannan 4-beta-mannosyltransferase 2; AltName: Full=Cellulose synthase-like protein A2; Short=AtCslA2; AltName: Full=Glucomannan synthase; AltName: Full=Mannan synthase 2 [Arabidopsis thaliana]"	"Arabidopsis thaliana"	1.32655	0.018726591760299626
27	"gnl|BL_ORD_ID|295584"	"Q9H845.1 RecName: Full=Complex I assembly factor ACAD9, mitochondrial; AltName: Full=Acyl-CoA dehydrogenase family member 9; Short=ACAD-9; Flags: Precursor [Homo sapiens]"	"Homo sapiens"	0.745768	0.024154589371980676
27	"gnl|BL_ORD_ID|443942"	"Q06561.2 RecName: Full=Basement membrane proteoglycan; AltName: Full=Perlecan homolog; AltName: Full=Uncoordinated protein 52; Short=Protein unc-52; Flags: Precursor [Caenorhabditis elegans]"	"Caenorhabditis elegans"	0.95423	0.005333333333333333
27	"gnl|BL_ORD_ID|273200"	"G5EGJ9.1 RecName: Full=Receptor-type tyrosine-protein phosphatase dep-1; AltName: Full=Density-enhanced phosphatase homolog 1; Flags: Precursor [Caenorhabditis elegans]"	"Caenorhabditis elegans"	3.93084	0.008046817849305048
27	"gnl|BL_ORD_ID|115867"	"A2QBZ0.1 RecName: Full=Protein transport protein sec31 [Aspergillus niger CBS 513.88]"	"Aspergillus niger CBS 513.88"	4.46481	0.010325655281969817
27	"gnl|BL_ORD_ID|223244"	"Q09899.2 RecName: Full=Porphobilinogen deaminase; Short=PBG; AltName: Full=Hydroxymethylbilane synthase; Short=HMBS; AltName: Full=Pre-uroporphyrinogen synthase [Schizosaccharomyces pombe 972h-]"	"Schizosaccharomyces pombe 972h-"	7.85214	0.05952380952380952
28	"gnl|BL_ORD_ID|458071"	"P32784.3 RecName: Full=Glycerol-3-phosphate O-acyltransferase 1; Short=G-3-P acyltransferase 1; Short=GPAT 1; AltName: Full=Dihydroxyacetone phosphate acyltransferase 1; Short=DHAP-AT 1; AltName: Full=Glycerol-3-phosphate / dihydroxyacetone phosphate acyltransferase 1; AltName: Full=Suppressor of choline-transport mutants 1 [Saccharomyces cerevisiae S288C]"	"Saccharomyces cerevisiae S288C"	0.679976	0.019762845849802372
28	"gnl|BL_ORD_ID|361757"	"P18861.1 RecName: Full=Gap junction gamma-1 protein; AltName: Full=Connexin-45; Short=Cx45; AltName: Full=Gap junction alpha-7 protein [Gallus gallus]"	"Gallus gallus"	0.9259	0.050761421319796954
29	"gnl|BL_ORD_ID|302071"	"P21634.1 RecName: Full=Cobalamin biosynthesis protein CobD [Sinorhizobium sp.]"	"Sinorhizobium sp."	4.83251	0.043343653250773995
30	"gnl|BL_ORD_ID|152815"	"O22161.1 RecName: Full=Protein ARABIDILLO 1; AltName: Full=F-box only protein 5 [Arabidopsis thaliana]"	"Arabidopsis thaliana"	0.607379	0.017204301075268817
30	"gnl|BL_ORD_ID|276159"	"Q9M224.1 RecName: Full=Protein ARABIDILLO 2 [Arabidopsis thaliana]"	"Arabidopsis thaliana"	0.986465	0.017241379310344827
30	"gnl|BL_ORD_ID|30089"	"B2SHS9.1 RecName: Full=Ubiquinone biosynthesis O-methyltransferase; AltName: Full=2-polyprenyl-6-hydroxyphenol methylase; AltName: Full=3-demethylubiquinone 3-O-methyltransferase [Xanthomonas oryzae pv. oryzae PXO99A] Q2P2C4.1 RecName: Full=Ubiquinone biosynthesis O-methyltransferase; AltName: Full=2-polyprenyl-6-hydroxyphenol methylase; AltName: Full=3-demethylubiquinone 3-O-methyltransferase [Xanthomonas oryzae pv. oryzae MAFF 311018] Q5GZB5.1 RecName: Full=Ubiquinone biosynthesis O-methyltransferase; AltName: Full=2-polyprenyl-6-hydroxyphenol methylase; AltName: Full=3-demethylubiquinone 3-O-methyltransferase [Xanthomonas oryzae pv. oryzae KACC 10331]"	"Xanthomonas oryzae pv. oryzae PXO99A] Q2P2C4.1 RecName: Full=Ubiquinone biosynthesis O-methyltransferase; AltName: Full=2-polyprenyl-6-hydroxyphenol methylase; AltName: Full=3-demethylubiquinone 3-O-methyltransferase [Xanthomonas oryzae pv. oryzae MAFF 311018] Q5GZB5.1 RecName: Full=Ubiquinone biosynthesis O-methyltransferase; AltName: Full=2-polyprenyl-6-hydroxyphenol methylase; AltName: Full=3-demethylubiquinone 3-O-methyltransferase [Xanthomonas oryzae pv. oryzae KACC 10331"	2.69594	0.06276150627615062
30	"gnl|BL_ORD_ID|446633"	"B1HR71.1 RecName: Full=Adenine deaminase; Short=Adenase; Short=Adenine aminase [Lysinibacillus sphaericus C3-41]"	"Lysinibacillus sphaericus C3-41"	3.60095	0.0189328743545611
30	"gnl|BL_ORD_ID|377562"	"P33547.1 RecName: Full=Chaperone protein IpgA [Shigella flexneri]"	"Shigella flexneri"	9.57741	0.07751937984496124
31	"gnl|BL_ORD_ID|248565"	"Q1AST1.1 RecName: Full=Methionine--tRNA ligase; AltName: Full=Methionyl-tRNA synthetase; Short=MetRS [Rubrobacter xylanophilus DSM 9941]"	"Rubrobacter xylanophilus DSM 9941"	0.496738	0.02079722703639515
31	"gnl|BL_ORD_ID|313408"	"Q55356.3 RecName: Full=Photosystem II reaction center Psb28 protein; AltName: Full=Photosystem II 13 kDa protein; AltName: Full=Photosystem II reaction center W protein [Synechocystis sp. PCC 6803 substr. Kazusa]"	"Synechocystis sp. PCC 6803 substr. Kazusa"	0.617439	0.16964285714285715
31	"gnl|BL_ORD_ID|73512"	"C5FX29.2 RecName: Full=Extracellular metalloproteinase 5; AltName: Full=Fungalysin MEP5; Flags: Precursor [Microsporum canis CBS 113480] Q6WIH7.1 RecName: Full=Extracellular metalloproteinase 5; AltName: Full=Fungalysin MEP5; Flags: Precursor [Microsporum canis]"	"Microsporum canis CBS 113480] Q6WIH7.1 RecName: Full=Extracellular metalloproteinase 5; AltName: Full=Fungalysin MEP5; Flags: Precursor [Microsporum canis"	0.801156	0.03164556962025317
31	"gnl|BL_ORD_ID|470961"	"B7K2E0.1 RecName: Full=Photosystem II reaction center Psb28 protein; AltName: Full=Photosystem II 13 kDa protein; AltName: Full=Photosystem II reaction center W protein [Rippkaea orientalis PCC 8801]"	"Rippkaea orientalis PCC 8801"	4.43128	0.14035087719298245
31	"gnl|BL_ORD_ID|455172"	"Q98QH2.1 RecName: Full=DNA ligase; AltName: Full=Polydeoxyribonucleotide synthase [NAD(+)] [Mycoplasmopsis pulmonis UAB CTIP]"	"NAD(+)] [Mycoplasmopsis pulmonis UAB CTIP"	4.73039	0.017673048600883652
31	"gnl|BL_ORD_ID|432173"	"B2BRG2.1 RecName: Full=Non-structural protein 1; Short=NSP1; AltName: Full=NCVP2; AltName: Full=Non-structural RNA-binding protein 53; Short=NS53 [Rotavirus A cow/USA/WC3/1981 G6P7[5]]"	"Rotavirus A cow/USA/WC3/1981 G6P7[5]"	9.55253	0.03054989816700611
32	"gnl|BL_ORD_ID|449035"	"Q9U6B8.1 RecName: Full=Calcium release-activated calcium channel protein 1; AltName: Full=Protein orai [Drosophila melanogaster]"	"Drosophila melanogaster"	2.39546	0.03133903133903134
32	"gnl|BL_ORD_ID|312780"	"Q9UT18.1 RecName: Full=Thiamine transporter thi9 [Schizosaccharomyces pombe 972h-]"	"Schizosaccharomyces pombe 972h-"	3.10705	0.02030456852791878
33	"gnl|BL_ORD_ID|313323"	"Q6NUW9.2 RecName: Full=FGGY carbohydrate kinase domain-containing protein [Danio rerio]"	"Danio rerio"	0.819847	0.025688073394495414
33	"gnl|BL_ORD_ID|438504"	"A2AF47.1 RecName: Full=Dedicator of cytokinesis protein 11; AltName: Full=Activated Cdc42-associated guanine nucleotide exchange factor; Short=ACG; AltName: Full=Zizimin-2 [Mus musculus]"	"Mus musculus"	2.15224	0.006271104679208876
33	"gnl|BL_ORD_ID|331670"	"Q5JSL3.2 RecName: Full=Dedicator of cytokinesis protein 11; AltName: Full=Activated Cdc42-associated guanine nucleotide exchange factor; Short=ACG; AltName: Full=Zizimin-2 [Homo sapiens]"	"Homo sapiens"	2.19539	0.006271104679208876
33	"gnl|BL_ORD_ID|281177"	"Q2LCQ0.1 RecName: Full=Uncharacterized mitochondrial protein Mp05; AltName: Full=ORF388 [Dictyostelium citrinum]"	"Dictyostelium citrinum"	2.38492	0.05154639175257732
33	"gnl|BL_ORD_ID|12590"	"O29845.1 RecName: Full=Uncharacterized protein AF_0402 [Archaeoglobus fulgidus DSM 4304]"	"Archaeoglobus fulgidus DSM 4304"	8.35497	0.22807017543859648
34	"gnl|BL_ORD_ID|173693"	"A3CSJ6.1 RecName: Full=50S ribosomal protein L1 [Methanoculleus marisnigri JR1]"	"Methanoculleus marisnigri JR1"	3.21947	0.06572769953051644
34	"gnl|BL_ORD_ID|336009"	"Q6AVI0.1 RecName: Full=Zinc finger BED domain-containing protein RICESLEEPER 2; AltName: Full=Transposase-like protein RICESLEEPER 2 [Oryza sativa Japonica Group]"	"Oryza sativa Japonica Group"	5.12228	0.018005540166204988
34	"gnl|BL_ORD_ID|51571"	"Q55ER8.1 RecName: Full=Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial; Short=Glu-AdT subunit B [Dictyostelium discoideum]"	"Dictyostelium discoideum"	5.66858	0.026022304832713755
34	"gnl|BL_ORD_ID|310556"	"B9FJG3.1 RecName: Full=Zinc finger BED domain-containing protein RICESLEEPER 1; AltName: Full=Transposase-like protein RICESLEEPER 1 [Oryza sativa Japonica Group]"	"Oryza sativa Japonica Group"	5.71402	0.018005540166204988
34	"gnl|BL_ORD_ID|204055"	"Q99677.1 RecName: Full=Lysophosphatidic acid receptor 4; Short=LPA receptor 4; Short=LPA-4; AltName: Full=G-protein coupled receptor 23; AltName: Full=P2Y purinoceptor 9; Short=P2Y9; AltName: Full=P2Y5-like receptor; AltName: Full=Purinergic receptor 9 [Homo sapiens]"	"Homo sapiens"	6.04991	0.032432432432432434
34	"gnl|BL_ORD_ID|244626"	"Q9XHE6.1 RecName: Full=Cytochrome P450 71D15; AltName: Full=(-)-(4S)-Limonene-3-hydroxylase; AltName: Full=Cytochrome P450 isoform PM2 [Mentha x piperita]"	"Mentha x piperita"	8.5842	0.024096385542168676
34	"gnl|BL_ORD_ID|350555"	"Q67YI9.1 RecName: Full=Clathrin interactor EPSIN 2; AltName: Full=EPSIN-related 2 [Arabidopsis thaliana]"	"Arabidopsis thaliana"	9.62632	0.012290502793296089
35	"gnl|BL_ORD_ID|80243"	"A3LR41.2 RecName: Full=Topoisomerase 1-associated factor 1 [Scheffersomyces stipitis CBS 6054]"	"Scheffersomyces stipitis CBS 6054"	1.45115	0.009554140127388535
35	"gnl|BL_ORD_ID|159672"	"Q20911.4 RecName: Full=Cubilin homolog; Flags: Precursor [Caenorhabditis elegans]"	"Caenorhabditis elegans"	3.57814	0.0032122559920929085
35	"gnl|BL_ORD_ID|212380"	"Q2NS40.1 RecName: Full=4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin); AltName: Full=1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase [Sodalis glossinidius str. 'morsitans']"	"Sodalis glossinidius str. 'morsitans'"	4.67444	0.03753351206434316
35	"gnl|BL_ORD_ID|340529"	"Q14980.2 RecName: Full=Nuclear mitotic apparatus protein 1; AltName: Full=Nuclear matrix protein-22; Short=NMP-22; AltName: Full=Nuclear mitotic apparatus protein; Short=NuMA protein; AltName: Full=SP-H antigen [Homo sapiens]"	"Homo sapiens"	8.05495	0.008037825059101654
36	"gnl|BL_ORD_ID|106280"	"Q9YJU5.1 RecName: Full=RNA1 polyprotein; AltName: Full=Genome polyprotein B; AltName: Full=P1; Contains: RecName: Full=Protease cofactor; AltName: Full=32 kDa protein; Contains: RecName: Full=Putative helicase; AltName: Full=58 kDa protein; AltName: Full=Membrane-binding protein; AltName: Full=NTP-binding protein; Short=NTB; Contains: RecName: Full=Viral genome-linked protein; AltName: Full=VPg; Contains: RecName: Full=Picornain 3C-like protease; Short=3C-like protease; AltName: Full=24 kDa protein; Contains: RecName: Full=RNA-directed RNA polymerase; AltName: Full=87 kDa protein [Bean-pod mottle virus (strain Kentucky G7)]"	"Bean-pod mottle virus (strain Kentucky G7)"	2.17123	0.005945945945945946
36	"gnl|BL_ORD_ID|244339"	"A6ZRI9.1 RecName: Full=Restriction of telomere capping protein 4 [Saccharomyces cerevisiae YJM789]"	"Saccharomyces cerevisiae YJM789"	2.62682	0.022443890274314215
36	"gnl|BL_ORD_ID|96186"	"B5VQF5.1 RecName: Full=Restriction of telomere capping protein 4 [Saccharomyces cerevisiae AWRI1631] C7GPA7.1 RecName: Full=Restriction of telomere capping protein 4 [Saccharomyces cerevisiae JAY291] C8ZFY3.1 RecName: Full=Restriction of telomere capping protein 4 [Saccharomyces cerevisiae EC1118]"	"Saccharomyces cerevisiae AWRI1631] C7GPA7.1 RecName: Full=Restriction of telomere capping protein 4 [Saccharomyces cerevisiae JAY291] C8ZFY3.1 RecName: Full=Restriction of telomere capping protein 4 [Saccharomyces cerevisiae EC1118"	2.62682	0.022443890274314215
36	"gnl|BL_ORD_ID|51790"	"P53850.1 RecName: Full=Restriction of telomere capping protein 4 [Saccharomyces cerevisiae S288C]"	"Saccharomyces cerevisiae S288C"	2.62682	0.022443890274314215
36	"gnl|BL_ORD_ID|331043"	"P30181.1 RecName: Full=DNA topoisomerase 1 alpha; AltName: Full=DNA topoisomerase 1; AltName: Full=DNA topoisomerase I; AltName: Full=Protein FASCIATA 5; AltName: Full=Protein MGOUN1 [Arabidopsis thaliana]"	"Arabidopsis thaliana"	4.63126	0.014192139737991267
36	"gnl|BL_ORD_ID|253878"	"Q8C186.1 RecName: Full=BPI fold-containing family C protein; AltName: Full=Bactericidal/permeability-increasing protein-like 2; Flags: Precursor [Mus musculus]"	"Mus musculus"	7.82441	0.019646365422396856
37	"gnl|BL_ORD_ID|47786"	"Q3AZM3.1 RecName: Full=ATP synthase subunit b; AltName: Full=ATP synthase F(0) sector subunit b; AltName: Full=ATPase subunit I; AltName: Full=F-type ATPase subunit b; Short=F-ATPase subunit b [Synechococcus sp. CC9902]"	"Synechococcus sp. CC9902"	0.999186	0.0625
37	"gnl|BL_ORD_ID|249332"	"O89001.2 RecName: Full=Carboxypeptidase D; AltName: Full=Metallocarboxypeptidase D; AltName: Full=gp180; Flags: Precursor [Mus musculus]"	"Mus musculus"	6.5953	0.006535947712418301
37	"gnl|BL_ORD_ID|20917"	"Q9JHW1.2 RecName: Full=Carboxypeptidase D; AltName: Full=Metallocarboxypeptidase D; AltName: Full=gp180; Flags: Precursor [Rattus norvegicus]"	"Rattus norvegicus"	6.59535	0.006531204644412192
37	"gnl|BL_ORD_ID|213192"	"O75976.2 RecName: Full=Carboxypeptidase D; AltName: Full=Metallocarboxypeptidase D; AltName: Full=gp180; Flags: Precursor [Homo sapiens]"	"Homo sapiens"	6.59545	0.006521739130434782
37	"gnl|BL_ORD_ID|371255"	"Q753L2.1 RecName: Full=Suppressor of lethality of KEX2 GAS1 double null mutant protein 1 [Eremothecium gossypii ATCC 10895]"	"Eremothecium gossypii ATCC 10895"	9.64732	0.02280130293159609
38	"gnl|BL_ORD_ID|188173"	"B9MKR9.1 RecName: Full=Undecaprenyl-diphosphatase; AltName: Full=Bacitracin resistance protein; AltName: Full=Undecaprenyl pyrophosphate phosphatase [Caldicellulosiruptor bescii DSM 6725]"	"Caldicellulosiruptor bescii DSM 6725"	6.82504	0.045283018867924525
38	"gnl|BL_ORD_ID|469280"	"Q5B6C6.2 RecName: Full=Probable beta-glucosidase F; AltName: Full=Beta-D-glucoside glucohydrolase F; AltName: Full=Cellobiase F; AltName: Full=Gentiobiase F; Flags: Precursor [Aspergillus nidulans FGSC A4]"	"Aspergillus nidulans FGSC A4"	9.28639	0.012672811059907835
39	"gnl|BL_ORD_ID|60716"	"Q25BH0.1 RecName: Full=Putative transmembrane protein ORF25 [His1 virus (isolate Victoria)]"	"His1 virus (isolate Victoria)"	0.823326	0.12903225806451613
39	"gnl|BL_ORD_ID|296814"	"A4WRM1.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Cereibacter sphaeroides ATCC 17025]"	"Cereibacter sphaeroides ATCC 17025"	1.89641	0.02127659574468085
39	"gnl|BL_ORD_ID|7879"	"Q985P3.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Mesorhizobium japonicum MAFF 303099]"	"Mesorhizobium japonicum MAFF 303099"	2.76536	0.021377672209026127
39	"gnl|BL_ORD_ID|344591"	"Q15RP8.1 RecName: Full=Glucose-1-phosphate adenylyltransferase 2; AltName: Full=ADP-glucose pyrophosphorylase 2; Short=ADPGlc PPase 2; AltName: Full=ADP-glucose synthase 2 [Pseudoalteromonas atlantica T6c]"	"Pseudoalteromonas atlantica T6c"	2.99385	0.01904761904761905
39	"gnl|BL_ORD_ID|554"	"Q8EGU3.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Shewanella oneidensis MR-1]"	"Shewanella oneidensis MR-1"	3.87645	0.01904761904761905
39	"gnl|BL_ORD_ID|147815"	"A0KZD8.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Shewanella sp. ANA-3]"	"Shewanella sp. ANA-3"	3.91517	0.01904761904761905
39	"gnl|BL_ORD_ID|60019"	"Q0HGJ1.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Shewanella sp. MR-4] Q0HST8.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Shewanella sp. MR-7]"	"Shewanella sp. MR-4] Q0HST8.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Shewanella sp. MR-7"	3.95428	0.01904761904761905
39	"gnl|BL_ORD_ID|411322"	"B5ZQ46.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Rhizobium leguminosarum bv. trifolii WSM2304]"	"Rhizobium leguminosarum bv. trifolii WSM2304"	5.5446	0.01904761904761905
39	"gnl|BL_ORD_ID|273486"	"Q2K486.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Rhizobium etli CFN 42]"	"Rhizobium etli CFN 42"	5.5446	0.01904761904761905
39	"gnl|BL_ORD_ID|94668"	"P43269.1 RecName: Full=Thermonuclease; Short=TNase; AltName: Full=Micrococcal nuclease; AltName: Full=Staphylococcal nuclease; Flags: Precursor [Staphylococcus intermedius]"	"Staphylococcus intermedius"	6.11546	0.06547619047619048
39	"gnl|BL_ORD_ID|30347"	"Q8U8L5.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Agrobacterium fabrum str. C58]"	"Agrobacterium fabrum str. C58"	6.24744	0.01904761904761905
39	"gnl|BL_ORD_ID|5090"	"P39669.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Agrobacterium tumefaciens]"	"Agrobacterium tumefaciens"	6.24744	0.01904761904761905
39	"gnl|BL_ORD_ID|154833"	"Q15U36.1 RecName: Full=Glucose-1-phosphate adenylyltransferase 1; AltName: Full=ADP-glucose pyrophosphorylase 1; Short=ADPGlc PPase 1; AltName: Full=ADP-glucose synthase 1 [Pseudoalteromonas atlantica T6c]"	"Pseudoalteromonas atlantica T6c"	6.44656	0.018223234624145785
39	"gnl|BL_ORD_ID|160189"	"C3MIS7.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Sinorhizobium fredii NGR234]"	"Sinorhizobium fredii NGR234"	6.96987	0.016666666666666666
39	"gnl|BL_ORD_ID|254136"	"Q2YBR1.1 RecName: Full=Tyrosine--tRNA ligase; AltName: Full=Tyrosyl-tRNA synthetase; Short=TyrRS [Nitrosospira multiformis ATCC 25196]"	"Nitrosospira multiformis ATCC 25196"	8.40766	0.03225806451612903
39	"gnl|BL_ORD_ID|348768"	"Q2RS49.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Rhodospirillum rubrum ATCC 11170] Q9ZFN4.2 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Rhodospirillum rubrum]"	"Rhodospirillum rubrum ATCC 11170] Q9ZFN4.2 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Rhodospirillum rubrum"	9.68177	0.018912529550827423
40	"gnl|BL_ORD_ID|60716"	"Q25BH0.1 RecName: Full=Putative transmembrane protein ORF25 [His1 virus (isolate Victoria)]"	"His1 virus (isolate Victoria)"	0.823326	0.12903225806451613
40	"gnl|BL_ORD_ID|296814"	"A4WRM1.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Cereibacter sphaeroides ATCC 17025]"	"Cereibacter sphaeroides ATCC 17025"	1.89641	0.02127659574468085
40	"gnl|BL_ORD_ID|7879"	"Q985P3.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Mesorhizobium japonicum MAFF 303099]"	"Mesorhizobium japonicum MAFF 303099"	2.76536	0.021377672209026127
40	"gnl|BL_ORD_ID|344591"	"Q15RP8.1 RecName: Full=Glucose-1-phosphate adenylyltransferase 2; AltName: Full=ADP-glucose pyrophosphorylase 2; Short=ADPGlc PPase 2; AltName: Full=ADP-glucose synthase 2 [Pseudoalteromonas atlantica T6c]"	"Pseudoalteromonas atlantica T6c"	2.99385	0.01904761904761905
40	"gnl|BL_ORD_ID|554"	"Q8EGU3.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Shewanella oneidensis MR-1]"	"Shewanella oneidensis MR-1"	3.87645	0.01904761904761905
40	"gnl|BL_ORD_ID|147815"	"A0KZD8.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Shewanella sp. ANA-3]"	"Shewanella sp. ANA-3"	3.91517	0.01904761904761905
40	"gnl|BL_ORD_ID|60019"	"Q0HGJ1.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Shewanella sp. MR-4] Q0HST8.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Shewanella sp. MR-7]"	"Shewanella sp. MR-4] Q0HST8.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Shewanella sp. MR-7"	3.95428	0.01904761904761905
40	"gnl|BL_ORD_ID|411322"	"B5ZQ46.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Rhizobium leguminosarum bv. trifolii WSM2304]"	"Rhizobium leguminosarum bv. trifolii WSM2304"	5.5446	0.01904761904761905
40	"gnl|BL_ORD_ID|273486"	"Q2K486.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Rhizobium etli CFN 42]"	"Rhizobium etli CFN 42"	5.5446	0.01904761904761905
40	"gnl|BL_ORD_ID|94668"	"P43269.1 RecName: Full=Thermonuclease; Short=TNase; AltName: Full=Micrococcal nuclease; AltName: Full=Staphylococcal nuclease; Flags: Precursor [Staphylococcus intermedius]"	"Staphylococcus intermedius"	6.11546	0.06547619047619048
40	"gnl|BL_ORD_ID|30347"	"Q8U8L5.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Agrobacterium fabrum str. C58]"	"Agrobacterium fabrum str. C58"	6.24744	0.01904761904761905
40	"gnl|BL_ORD_ID|5090"	"P39669.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Agrobacterium tumefaciens]"	"Agrobacterium tumefaciens"	6.24744	0.01904761904761905
40	"gnl|BL_ORD_ID|154833"	"Q15U36.1 RecName: Full=Glucose-1-phosphate adenylyltransferase 1; AltName: Full=ADP-glucose pyrophosphorylase 1; Short=ADPGlc PPase 1; AltName: Full=ADP-glucose synthase 1 [Pseudoalteromonas atlantica T6c]"	"Pseudoalteromonas atlantica T6c"	6.44656	0.018223234624145785
40	"gnl|BL_ORD_ID|160189"	"C3MIS7.1 RecName: Full=Glucose-1-phosphate adenylyltransferase; AltName: Full=ADP-glucose pyrophosphorylase; Short=ADPGlc PPase; AltName: Full=ADP-glucose synthase [Sinorhizobium fredii NGR234]"	"Sinorhizobium fredii NGR234"	6.96987	0.016666666666666666
40	"gnl|BL_ORD_ID|254136"	"Q2YBR1.1 RecName: Full=Tyrosine--tRNA ligase; AltName: Full=Tyrosyl-tRNA synthetase; Short=TyrRS [Nitrosospira multiformis ATCC 25196]"	"Nitrosospira multiformis ATCC 25196"	8.40766	0.03225806451612903
